energy,energy_std,time,time_std,exp_time,config
87.33760600000001,1.0539621736887907,3.8960382204008055,0.014704526609335869,26.517864506000024,local
53.542111399999996,0.2703582180786086,7.516537497800073,0.026367568828114248,75.90645406800013,relocate
92.27945120000001,0.8498945969013837,4.126967875800619,0.010851835419637735,117.13416491299995,local
93.18550359999999,0.9557498809325796,4.138932474001194,0.012677554851854024,142.9269351349999,local
93.04380499999999,1.9058410491447602,4.129095084399159,0.019971794104125546,168.67072713400012,local
